name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Ford Figo Aspire Titanium Plus Diesel,0.964285714,894999,0.016115835,1,0,1,3
Renault Pulse RxZ Optional,0.714285714,325000,0.058268183,1,0,1,0
Maruti Ciaz 1.4 Alpha,0.928571429,925000,0.027273809,4,1,1,0
Nissan Terrano XL P,0.892857143,844999,0.037192009,4,1,1,0
Maruti Ciaz 1.4 Alpha,0.928571429,925000,0.024794259,4,1,1,0
Tata Manza Club Class Quadrajet90 LX,0.75,300000,0.074385258,1,1,1,0
Toyota Camry M/t,0.571428571,650000,0.092981882,4,1,1,2
Maruti Alto K10 LXI,0.642857143,175000,0.079344357,4,0,1,0
Maruti SX4 S Cross DDiS 320 Delta,0.821428571,325000,0.099180757,1,1,1,0
Renault Duster 85PS Diesel RxZ,0.892857143,600000,0.111578506,1,1,1,0
Maruti Swift ZXI Plus,0.928571429,700000,0.037192009,4,1,1,0
Toyota Corolla H3,0.392857143,95000,0.148771755,4,1,0,2
Maruti Celerio ZXI,0.964285714,490000,0.024794259,4,0,1,0
Tata Safari DICOR 2.2 EX 4x2,0.75,380000,0.123976256,1,1,1,0
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,0.928571429,550000,0.038431784,4,0,1,0
Maruti Alto 800 LXI,0.75,225000,0.058268183,4,0,1,0
Tata Nexon 1.2 Revotron XM,0.928571429,570000,0.01388424,4,1,1,0
Maruti Alto 800 LXI,0.928571429,305000,0.043390884,4,0,1,0
Maruti Wagon R Duo Lxi,0.642857143,240000,0.061987508,3,0,1,0
Maruti Ertiga SHVS VDI,0.821428571,700000,0.068186383,1,0,1,0
Maruti Omni E MPI STD BS IV,0.928571429,288000,0.024794259,4,0,1,0
Mahindra Bolero B4,0.892857143,800000,0.092981882,1,0,1,0
Maruti Celerio VXI,0.892857143,430000,0.115297831,4,0,1,0
Chevrolet Beat Diesel LT Option,0.607142857,195000,0.070665933,1,0,1,2
Maruti Eeco Smiles 5 Seater AC,0.785714286,325000,0.037192009,4,0,1,0
Renault Duster 85PS Diesel RxE,0.75,450000,0.090502332,1,0,1,0
Maruti Swift Dzire VDI,0.857142857,630000,0.080584132,1,0,1,0
Maruti Swift 1.3 VXi,0.607142857,250000,0.076864808,4,0,1,2
Hyundai Santro GLS I - Euro II,0.535714286,135000,0.105379631,4,0,1,0
Chevrolet Spark 1.0 PS,0.642857143,110000,0.090502332,4,1,1,0
Maruti Swift ZDi,0.714285714,350000,0.068186383,1,0,1,0
Maruti Omni E MPI STD BS IV,0.857142857,240000,0.007189455,4,1,1,2
Toyota Innova 2.5 V Diesel 8-seater,0.607142857,350000,0.433919995,1,1,1,0
Maruti Swift ZXI Plus,0.928571429,600000,0.037192009,4,1,1,0
Maruti Swift Dzire VDI,0.928571429,750000,0.024794259,1,1,1,0
Hyundai EON Era Plus,0.928571429,270000,0.024794259,4,1,1,0
Maruti Alto LXi,0.535714286,90000,0.123976256,4,1,1,2
Maruti Wagon R Stingray VXI,0.75,350000,0.080584132,4,1,1,0
Ford Figo Diesel Celebration Edition,0.75,285000,0.111578506,1,1,1,2
Toyota Innova 2.5 E Diesel MS 7-seater,0.678571429,665000,0.331018673,1,1,1,2
Mahindra Scorpio 2.6 CRDe,0.464285714,175000,0.309942499,1,1,1,2
Mahindra Xylo D2,0.678571429,350000,0.173567254,1,1,1,2
Honda City i-VTEC CVT ZX,0.928571429,1225000,0.027273809,4,0,0,0
Honda Jazz Select Edition Active,0.642857143,285000,0.074385258,4,0,1,2
Honda City i-VTEC VX,0.928571429,1000000,0.035499716,4,0,1,0
Honda Amaze VX Diesel BSIV,0.928571429,780000,0.039812893,1,0,1,0
Maruti Celerio VXI,0.785714286,300000,0.101660307,4,0,1,2
Maruti Swift VXI BSIII,0.5,160000,0.117962108,4,0,1,2
Honda Amaze VX i-VTEC,0.928571429,625000,0.084871274,4,0,1,0
Maruti Ritz VXi,0.642857143,265000,0.052069308,4,1,1,0
Honda City i DTEC V,0.785714286,515000,0.111578506,1,1,1,2
Hyundai EON D Lite,0.857142857,210000,0.037192009,4,1,1,0
Maruti Alto LXi,0.607142857,140000,0.099180757,4,1,1,2
Toyota Innova 2.5 GX (Diesel) 7 Seater,0.821428571,940000,0.158689955,1,1,1,0
Nissan Terrano XV Premium 110 PS,0.75,750000,0.099180757,1,1,1,0
Maruti Baleno Alpha 1.3,0.857142857,610000,0.123976256,1,1,1,0
Nissan Sunny XV D Premium Leather,0.821428571,450000,0.061987508,1,1,1,0
Toyota Etios Liva GD,0.714285714,409999,0.069426158,1,1,1,0
Hyundai EON 1.0 Era Plus,0.928571429,100000,0.026408446,4,1,1,0
Hyundai i20 Active 1.4 SX,0.857142857,650000,0.123976256,1,1,1,0
Mahindra TUV 300 T8,0.892857143,650000,0.099180757,1,1,1,0
Hyundai Getz 1.3 GLS,0.642857143,150000,0.130852048,4,1,1,0
Toyota Etios Liva 1.2 V,0.928571429,500000,0.01239651,4,1,1,0
Toyota Innova 2.5 GX 7 STR BSIV,0.714285714,1000000,0.099180757,1,1,1,2
Hyundai i20 Magna Optional 1.2,0.75,340000,0.043390884,4,1,1,0
Hyundai Elite i20 Asta Option BSIV,0.964285714,800000,0.013933831,4,1,1,0
Toyota Innova 2.5 G (Diesel) 8 Seater,0.75,1010000,0.148771755,1,1,1,0
Toyota Etios GD,0.678571429,350000,0.148771755,1,1,1,4
Maruti Swift VDI BSIV,0.857142857,595000,0.086783007,1,1,1,0
Mahindra Scorpio VLX 2WD BSIV,0.785714286,700000,0.161169505,1,1,1,4
Renault KWID RXL,0.964285714,265000,0.049589758,4,1,1,0
Maruti Alto K10 VXI,0.821428571,320000,0.074385258,4,1,1,2
Honda City 1.5 S MT,0.678571429,310000,0.136374005,4,1,1,0
Honda City i DTEC VX,0.785714286,700000,0.161169505,1,1,1,0
Maruti Alto LXi BSIII,0.607142857,130000,0.099180757,4,1,1,2
Maruti Swift Dzire VDi,0.607142857,150000,0.148771755,1,1,1,2
Honda Amaze E i-Dtech,0.821428571,300000,0.128935356,1,1,1,2
Maruti Swift Dzire LXi,0.678571429,150000,0.123976256,4,1,1,2
Honda City 1.3 EXI,0.392857143,120000,0.164074297,4,1,1,2
Hyundai Creta 1.4 CRDi S Plus,0.857142857,950000,0.111578506,1,1,1,2
Maruti Wagon R VXI BS IV,0.535714286,100000,0.074385258,4,1,1,2
Honda Jazz 1.5 SV i DTEC,0.821428571,450000,0.094221657,1,1,1,0
Maruti 800 EX,0.428571429,30000,0.074385258,4,1,1,4
Mahindra Renault Logan 1.6 Petrol GLSX,0.607142857,200000,0.037192009,4,1,1,2
Tata Indigo LS,0.642857143,250000,0.119017156,1,1,1,2
Mahindra Marazzo M8 8Str,0.928571429,1300000,0.01239651,1,1,1,0
Toyota Etios Liva 1.4 VD,0.892857143,425000,0.044630659,1,0,1,0
Honda Amaze VX O iDTEC,0.892857143,550000,0.016112115,1,0,1,0
Maruti Ciaz 1.4 AT Zeta,0.892857143,500000,0.049589758,4,1,0,0
Hyundai Verna CRDi 1.6 SX Option,0.928571429,1150000,0.032766012,1,0,1,0
Maruti Swift 1.3 VXI ABS,0.821428571,475000,0.030497224,4,0,1,0
Maruti Wagon R LXI,0.678571429,260000,0.035308791,4,0,1,0
Ford Ecosport 1.0 Ecoboost Titanium Optional,0.75,350000,0.123976256,4,1,1,0
Mahindra XUV500 W8 2WD,0.75,750000,0.052054431,1,0,1,0
Maruti Wagon R LXI,0.607142857,180000,0.037656925,4,0,1,0
Renault KWID Climber 1.0 AMT BSIV,0.892857143,350000,0.009492957,4,0,0,0
Maruti Swift Dzire VDI,0.892857143,611000,0.042647019,1,0,1,0
Renault KWID RXL BSIV,0.892857143,325000,0.022934597,4,0,1,0
Maruti Alto VXi,0.821428571,280000,0.032399039,4,0,1,0
Maruti Wagon R AMT VXI,0.785714286,300000,0.035880327,4,0,0,0
Mahindra XUV500 W8 2WD,0.714285714,711000,0.066450698,1,0,1,0
Toyota Innova 2.5 G (Diesel) 8 Seater,0.821428571,851000,0.066515166,1,0,1,0
Maruti Ritz VDi,0.678571429,260000,0.065576657,1,0,1,0
Hyundai Verna SX Diesel,0.75,550000,0.052470995,1,0,1,2
Mahindra XUV500 W10 1.99 mHawk,0.857142857,1044999,0.080584132,1,0,1,0
Mahindra Scorpio EX,0.714285714,550000,0.074677844,1,0,1,0
Maruti Wagon R VXI BS IV,0.785714286,210000,0.086783007,4,1,1,2
Maruti Wagon R VXI BS IV,0.785714286,210000,0.086783007,4,1,1,4
Mahindra Xylo E8,0.607142857,290000,0.123976256,1,1,1,2
Fiat 500 Lounge,0.571428571,250999,0.136374005,1,1,1,0
Renault Triber RXT BSIV,0.964285714,600000,0.012768442,4,1,1,0
Fiat Grande Punto EVO 1.3 Active,0.785714286,270000,0.148771755,1,1,1,2
Tata New Safari 4X4 EX,0.714285714,550000,0.176046804,1,1,1,0
Mahindra TUV 300 mHAWK100 T8,0.892857143,800000,0.030993134,1,1,1,0
Tata Altroz XE,1,500000,0.006197635,4,1,1,0
Hyundai Creta 1.6 CRDi SX,0.857142857,535000,0.065210923,1,1,1,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,0.857142857,396000,0.035509634,4,0,1,0
Honda City i DTEC VX,0.785714286,600000,0.061987508,1,1,1,0
Maruti Wagon R ZXI 1.2,0.964285714,575000,0.037192009,4,0,1,0
Hyundai Santro Sportz BSIV,1,520000,0.006197635,4,1,1,0
Mahindra XUV500 AT W10 FWD,0.928571429,1400000,0.037192009,1,1,0,0
Maruti Baleno Delta Automatic,0.928571429,600000,0.00942105,4,1,0,0
Chevrolet Beat Diesel LS,0.75,195000,0.058581846,1,0,1,0
Maruti Alto K10 VXI AGS,0.821428571,281000,0.005493443,4,0,0,2
Tata Indica GLS BS IV,0.642857143,75000,0.136374005,4,1,1,2
Hyundai Grand i10 Sportz,0.785714286,400000,0.030993134,4,1,1,0
Tata Indica Vista Terra 1.4 TDI,0.607142857,93000,0.086783007,1,1,1,2
Hyundai i20 Active S Petrol,0.857142857,560000,0.08495186,4,0,1,0
Hyundai EON 1.0 Era Plus,0.964285714,400000,0.006197635,4,1,1,0
Tata Tigor 1.2 Revotron XT,0.928571429,459999,0.049589758,4,1,1,0
Hyundai Xcent 1.2 CRDi E,0.892857143,450000,0.053309083,1,1,1,0
Maruti Alto Green LXi (CNG),0.642857143,88000,0.09949194,0,0,1,2
Hyundai i20 1.2 Era,0.642857143,250000,0.042770996,4,1,1,2
Ford Ikon 1.4 ZXi,0.285714286,22000,0.052990461,4,0,1,4
Chevrolet Beat Diesel LS,0.75,130000,0.116413629,1,1,1,2
Maruti Zen VXi - BS III,0.428571429,79000,0.099180757,4,1,1,0
Chevrolet Beat Diesel LS,0.714285714,120000,0.136374005,1,1,1,0
BMW 7 Series 730Ld,0.678571429,1700000,0.123976256,1,1,0,2
Chevrolet Optra Magnum 2.0 LT,0.714285714,300000,0.030993134,1,1,1,0
Chevrolet Optra Magnum 2.0 LT,0.714285714,300000,0.030993134,1,1,1,0
Maruti A-Star Lxi,0.607142857,145000,0.030993134,4,1,1,0
Ford Endeavour 3.2 Titanium AT 4X4,0.964285714,3200000,0.024794259,1,1,0,0
Chevrolet Spark 1.0 LT,0.75,240000,0.01239651,4,1,1,0
Honda WR-V i-DTEC VX,0.928571429,700000,0.037192009,1,1,1,0
Hyundai Accent GLX,0.642857143,145000,0.136374005,4,1,1,2
Maruti Ertiga VDI Limited Edition,0.785714286,535000,0.099180757,1,1,1,2
Mahindra KUV 100 mFALCON G80 K2 Plus,0.857142857,420000,0.026034034,4,1,1,0
Maruti Alto K10 VXI,0.857142857,350000,0.024794259,4,1,1,0
Maruti Swift VDI BSIV,0.821428571,550000,0.039671559,1,1,1,0
Mitsubishi Montero 3.2 MT,0.535714286,750000,0.223158252,1,1,1,0
Tata Indica Vista Aqua 1.3 Quadrajet ABS BSIV,0.714285714,198000,0.086783007,1,1,1,2
Hyundai i20 Magna Optional 1.4 CRDi,0.75,420000,0.061987508,1,1,1,0
Hyundai i20 Magna Optional 1.4 CRDi,0.75,420000,0.061987508,1,1,1,0
Ford Endeavour 4x2 XLT,0.428571429,195000,0.148771755,1,1,1,0
Hyundai EON Sportz,0.714285714,150000,0.06913605,4,1,1,2
Nissan Micra XL,0.678571429,275000,0.049589758,4,1,1,2
Maruti 800 Std,0.321428571,65000,0.074385258,4,1,1,4
Maruti Swift LXi BSIV,0.571428571,200000,0.061987508,4,1,1,0
Maruti Swift Dzire VDi,0.642857143,250000,0.136374005,1,1,1,2
Renault Duster 85PS Diesel RxL,0.75,450000,0.001238535,1,0,1,2
Maruti Ignis 1.3 Delta,0.928571429,590000,0.03266683,1,0,1,0
Maruti SX4 Vxi BSIV,0.714285714,225000,0.136374005,4,1,1,2
Tata Indigo CS LX (TDI) BS-III,0.821428571,225000,0.08522709,1,0,1,0
Maruti Alto 800 LXI,0.5,165000,0.163649054,4,1,1,0
Mahindra Bolero Power Plus SLX,0.964285714,860000,0.043390884,1,1,1,0
Mahindra XUV500 W6 2WD,0.857142857,900000,0.058268183,1,1,1,0
Tata Indigo TDI,0.75,182000,0.123976256,1,1,1,0
Tata Indica Vista Terra 1.4 TDI,0.642857143,100000,0.099180757,1,1,1,0
Hyundai Santro Xing XL eRLX Euro III,0.5,100000,0.049589758,4,1,1,2
Maruti Alto K10 VXI AGS,0.892857143,375000,0.033830979,4,0,0,0
Tata Tiago XZA AMT,0.928571429,525000,0.013611489,4,0,0,0
Hyundai EON Era Plus,0.857142857,320000,0.03057409,4,0,1,0
Maruti Swift Dzire VDI,0.75,525000,0.045870434,1,0,1,0
Nissan Evalia XV,0.785714286,650000,0.035016204,1,0,1,0
Hyundai Grand i10 1.2 CRDi Sportz Option,0.892857143,575000,0.033478883,1,0,1,0
Hyundai i10 Magna,0.785714286,355000,0.048631412,4,0,1,0
Mahindra KUV 100 D75 K4 Plus 5Str,0.857142857,470000,0.038886781,1,0,1,0
Maruti Wagon R LXI,0.571428571,221000,0.043400802,4,0,1,0
Hyundai Santro Xing GLS,0.607142857,195000,0.033478883,4,0,1,0
Maruti Zen VX,0.321428571,85000,0.106619406,4,1,1,2
Maruti Swift VDI,0.75,400000,0.061987508,1,1,1,0
Maruti Baleno Delta 1.3,0.892857143,650000,0.024794259,1,1,1,0
Hyundai i10 Magna 1.2,0.642857143,400000,0.061987508,4,1,1,0
Tata Manza Aura (ABS) Quadrajet BS IV,0.714285714,295000,0.099180757,1,1,1,2
Maruti Omni LPG STD BSIV,0.5,60000,0.167368379,3,1,1,1
Maruti Zen D PS,0.392857143,110000,0.148771755,1,1,1,4
Fiat Linea 1.3 Multijet Emotion,0.821428571,550000,0.140837195,1,1,1,0
Hyundai Santro Xing GLS,0.571428571,190000,0.086783007,4,1,1,4
Ford Aspire Titanium Plus Diesel BSIV,0.928571429,861999,0.024794259,1,0,1,0
Ford Aspire Titanium Plus BSIV,0.928571429,782000,0.01735561,4,0,1,0
Ford Freestyle Titanium Plus Diesel BSIV,0.928571429,836000,0.032232909,1,0,1,0
Honda City i VTEC V,0.857142857,696000,0.172234496,4,0,1,0
Honda Jazz 1.5 VX i DTEC,0.857142857,596000,0.150958718,1,0,1,0
Honda Jazz 1.2 VX i VTEC,0.857142857,612000,0.130706994,4,0,1,0
Maruti Alto 800 LXI,0.821428571,114999,0.043390884,4,1,1,0
Tata Bolt Quadrajet XE,0.892857143,340000,0.074385258,1,1,1,0
Maruti Swift ZXI Plus,1,550000,0.006197635,4,1,1,0
Chevrolet Aveo U-VA 1.2 LT,0.571428571,114999,0.086783007,4,1,1,4
Maruti Wagon R VXI,0.285714286,105000,0.099180757,4,1,1,0
Maruti Vitara Brezza ZDi,0.964285714,890000,0.024794259,1,1,1,0
Tata Nexon 1.2 Revotron XZ Plus,0.964285714,715000,0.00991696,4,1,1,0
Hyundai i20 Asta (o),0.785714286,525000,0.066946608,4,0,1,2
Volkswagen Jetta 2.0L TDI Highline AT,0.714285714,735000,0.068558315,1,0,0,0
Honda Amaze S i-VTEC,0.857142857,495000,0.014823989,4,0,1,0
Hyundai Creta 1.6 SX Option,0.892857143,1025000,0.011156735,4,0,1,0
Mahindra XUV500 W8 2WD,0.821428571,750000,0.086783007,1,1,1,0
Renault Duster 85PS Diesel RxL Optional,0.75,600000,0.148771755,1,1,1,0
Hyundai i20 Asta 1.2,0.785714286,475000,0.028664837,4,0,1,2
Hyundai Santro Xing XO,0.535714286,80000,0.071905708,4,0,1,2
Mahindra Bolero 2011-2019 SLE,0.75,325000,0.077112762,1,0,1,0
Audi A6 2.0 TDI Premium Plus,0.785714286,1470000,0.042151109,1,0,0,2
Fiat Avventura MULTIJET Emotion,0.821428571,350000,0.065706833,1,1,1,2
Audi A8 4.2 TDI,0.75,2800000,0.060747733,1,0,0,0
Datsun RediGO 1.0 S,0.892857143,210000,0.018595385,4,0,1,2
Chevrolet Cruze LT,0.714285714,349000,0.055168746,1,0,1,2
Volkswagen Jetta 1.4 TSI Comfortline,0.75,450000,0.061987508,4,1,1,0
Audi A4 2.0 TDI 177 Bhp Premium Plus,0.75,1150000,0.065706833,1,0,0,0
Honda Civic 1.8 V AT,0.607142857,210000,0.07872447,4,0,0,0
Mercedes-Benz E-Class Exclusive E 200 BSIV,0.928571429,4500000,0.012148555,4,0,0,0
Volkswagen Polo GTI,0.892857143,825000,0.01685846,4,0,0,0
BMW X1 sDrive 20d xLine,0.892857143,2750000,0.016115835,1,1,0,0
Chevrolet Beat Diesel,0.714285714,160000,0.136374005,1,1,1,0
Mahindra Scorpio SLE BSIV,0.785714286,550000,0.123976256,1,1,1,2
Maruti Swift 1.3 VXI ABS,0.5,95000,0.136374005,4,1,1,4
Toyota Innova 2.5 G (Diesel) 7 Seater,0.785714286,725000,0.111578506,1,1,1,2
Tata Tigor 1.2 Revotron XZ Option,0.964285714,670000,0.021074934,4,1,1,0
Maruti Alto LX,0.571428571,65000,0.173567254,4,1,1,0
Mahindra Xylo D4,0.821428571,500000,0.061987508,1,1,1,2
Mahindra KUV 100 mFALCON G80 K8 5str,0.892857143,600000,0.065706833,4,1,1,0
Maruti Wagon R VXI Optional,0.892857143,350000,0.086783007,4,1,1,2
Chevrolet Beat Diesel LT,0.714285714,200000,0.086783007,1,1,1,2
Hyundai Getz 1.5 CRDi GVS,0.571428571,110000,0.190924103,1,1,1,4
Hyundai EON Sportz,0.714285714,150000,0.099180757,4,1,1,0
Maruti Zen D PS,0.392857143,75000,0.136374005,1,1,1,2
Honda Amaze EX i-Dtech,0.75,350000,0.111578506,1,1,1,2
Toyota Innova Crysta 2.4 VX MT 8S BSIV,0.928571429,1700000,0.018595385,1,1,1,0
BMW X1 sDrive20d,0.678571429,890000,0.106619406,1,1,0,2
Mahindra Scorpio M2DI,0.785714286,500000,0.148771755,1,1,1,0
Hyundai Elite i20 Sportz Plus Dual Tone BSIV,0.964285714,600000,0.00644559,4,1,1,0
Chevrolet Beat LS,0.642857143,99000,0.074385258,4,1,1,2
Hyundai i10 Era 1.1 iTech SE,0.678571429,235000,0.057028408,4,1,1,0
Tata Indigo GLX,0.5,75000,0.049589758,4,1,1,2
Honda City i DTEC VX,0.785714286,600000,0.111578506,1,1,1,2
Hyundai Verna CRDi 1.6 SX,0.964285714,1000000,0.030993134,1,1,1,2
Hyundai Verna 1.6 SX,0.714285714,390000,0.111578506,1,1,1,0
Volkswagen Polo 1.5 TDI Highline,0.821428571,600000,0.086783007,1,1,1,0
Hyundai i20 1.2 Spotz,0.892857143,600000,0.086783007,4,1,1,2
Hyundai Elite i20 Magna Plus Diesel,0.964285714,730000,0.043390884,1,1,1,2
Hyundai Grand i10 1.2 Kappa Magna AT,0.892857143,450000,0.015743902,4,1,0,0
Maruti Ritz LDi,0.678571429,250000,0.099180757,1,1,1,0
Mahindra XUV500 W10 2WD,0.928571429,1400000,0.024794259,1,1,1,0
Renault KWID 1.0 RXT Optional,0.928571429,300000,0.024794259,4,1,1,0
Ford EcoSport 1.5 Petrol Titanium BSIV,0.892857143,800000,0.023554484,4,1,1,0
Fiat Grande Punto Active (Diesel),0.607142857,125000,0.117777381,1,1,1,2
BMW X1 sDrive 20d xLine,0.964285714,2600000,0.011776622,1,1,0,0
Skoda Fabia 1.2 MPI Ambition Plus,0.714285714,300000,0.061987508,4,1,1,0
Volkswagen Polo Diesel Trendline 1.2L,0.714285714,295000,0.111578506,1,1,1,0
Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,0.75,650000,0.056828804,4,0,1,0
Chevrolet Aveo 1.4 LS,0.642857143,200000,0.092374392,4,0,1,0
Chevrolet Aveo U-VA 1.2 LS,0.607142857,130000,0.108222435,4,0,1,0
Ford Figo Diesel EXI,0.714285714,250000,0.193453244,1,0,1,0
Ford Endeavour 2.5L 4X2 MT,0.428571429,400000,0.115812338,1,0,1,0
Ford Aspire Titanium BSIV,0.892857143,430000,0.125413155,4,0,1,0
Hyundai EON 1.0 Kappa Magna Plus,0.821428571,170000,0.099180757,4,1,1,2
Tata Tiago 2019-2020 XZ,0.964285714,450000,0.01487606,4,1,1,0
Maruti Swift ZXI,0.75,350000,0.111578506,4,1,1,0
Chevrolet Spark 1.0 LT,0.678571429,130000,0.0849469,4,0,1,0
Chevrolet Beat Diesel LS,0.714285714,180000,0.068347554,1,0,1,0
Ford Ecosport 1.0 Ecoboost Titanium Optional,0.785714286,475000,0.080880439,4,0,1,0
Volkswagen Polo 1.2 MPI Comfortline,0.821428571,470000,0.072131347,4,0,1,0
Ford Fiesta Diesel Trend,0.714285714,200000,0.113122026,1,0,1,0
Mahindra XUV500 W8 2WD,0.75,650000,0.127681943,1,0,1,0
Honda City 1.5 E MT,0.642857143,400000,0.061987508,4,1,1,0
Maruti Zen VXI,0.285714286,100000,0.148771755,4,1,1,0
Maruti Swift Dzire VDI,0.785714286,409999,0.111578506,1,1,1,0
Maruti Swift VDI BSIV,0.928571429,640000,0.030993134,1,1,1,0
Maruti Wagon R LXI Minor,0.535714286,160000,0.099180757,4,1,1,2
Tata Indigo TDI,0.75,182000,0.123976256,1,1,1,0
Maruti Baleno Zeta 1.3,0.928571429,750000,0.086783007,1,1,1,0
Mahindra Jeep MM 550 XDB,0.357142857,150000,0.061987508,1,1,1,4
Maruti Alto STD,0.571428571,80000,0.123976256,4,1,1,2
Maruti Celerio VDi,0.857142857,240000,0.111578506,1,1,1,4
Maruti Esteem Lxi,0.464285714,60000,0.074385258,4,1,1,4
Maruti Alto LX,0.535714286,70000,0.148771755,4,1,1,4
Volkswagen Jetta 1.9 Highline TDI,0.571428571,285000,0.111578506,1,1,0,2
Maruti Swift VDI BSIV,0.821428571,350000,0.074385258,1,1,1,2
Hyundai i20 Active 1.4 SX with AVN,0.821428571,699000,0.037192009,1,1,1,2
Ford Figo Diesel ZXI,0.678571429,275000,0.133894455,1,1,1,2
Hyundai i20 1.4 CRDi Magna,0.714285714,350000,0.198362753,1,1,1,2
Maruti Alto LXi BSIII,0.5,135000,0.111578506,4,1,1,4
Mahindra Xylo E4 8S,0.642857143,325000,0.148771755,1,1,1,4
Mahindra XUV500 W8 2WD,0.714285714,650000,0.126455806,1,1,1,2
Mahindra Bolero SLE,0.607142857,300000,0.220678702,1,1,1,2
Toyota Innova 2.5 VX (Diesel) 8 Seater,0.785714286,1200000,0.247953751,1,1,1,2
Ford Fiesta Petrol Trend,0.714285714,450000,0.074385258,4,0,1,0
Tata Tiago 1.2 Revotron XE,0.964285714,425000,0.003718085,4,1,1,0
Maruti Alto LXi,0.5,150000,0.093128175,4,1,1,2
Maruti Ritz LDi,0.75,290000,0.173567254,1,1,1,2
Hyundai Xcent 1.2 Kappa Base,0.785714286,335000,0.074385258,4,1,1,2
Chevrolet Optra 1.6,0.5,120000,0.097940982,4,0,1,1
Ford Ikon 1.6 ZXI NXt,0.464285714,20000,0.030993134,4,1,1,2
Hyundai Getz GLS,0.464285714,250000,0.086783007,4,1,1,0
Hyundai Santro Xing GL Plus,0.571428571,120000,0.051725891,4,1,1,2
Maruti SX4 Vxi BSIV,0.642857143,250000,0.086783007,4,1,1,0
Tata Indigo LS,0.714285714,220000,0.086783007,1,1,1,2
Ford Ikon 1.3 Flair,0.464285714,61000,0.005747597,4,1,1,2
Maruti Swift VDI BSIV,0.857142857,620000,0.086783007,1,1,1,0
Maruti Swift Dzire LDIX Limited Edition,0.785714286,425000,0.123976256,1,1,1,2
Tata Indica Vista Aqua 1.3 Quadrajet,0.607142857,85000,0.148771755,1,1,1,2
Maruti Swift 1.3 DLX,0.821428571,270000,0.049589758,1,1,1,2
Maruti Swift Vdi BSIII,0.607142857,180000,0.272749251,1,1,1,0
Renault KWID 1.0 RXT Optional,0.928571429,300000,0.024794259,4,1,1,0
Ford EcoSport 1.5 Petrol Titanium BSIV,0.892857143,800000,0.023554484,4,1,1,0
Fiat Grande Punto Active (Diesel),0.607142857,125000,0.117777381,1,1,1,2
Mahindra KUV 100 mFALCON G80 K2,0.892857143,450000,0.037192009,4,1,1,0
Tata New Safari DICOR 2.2 VX 4x4,0.714285714,450000,0.052881361,1,1,1,0
Renault KWID 1.0 RXL,0.892857143,250000,0.053309083,4,1,1,2
Toyota Innova 2.5 VX 8 STR BSIV,0.714285714,725000,0.086783007,1,1,1,0
Hyundai i20 Magna,0.642857143,250000,0.068186383,4,1,1,0
Fiat Punto 1.3 Active,0.642857143,99000,0.099180757,1,1,1,2
Renault KWID 1.0,0.892857143,350000,0.068186383,4,1,1,0
Hyundai Xcent 1.2 VTVT E Plus,0.928571429,511000,0.086783007,4,1,1,0
Maruti Ritz VDi,0.714285714,300000,0.099180757,1,1,1,0
Audi Q5 2.0 TFSI Quattro,0.642857143,1100000,0.136374005,4,1,0,0
Hyundai i10 Sportz 1.2,0.642857143,125000,0.074385258,4,1,1,4
Tata Tiago 1.2 Revotron XZ,0.928571429,500000,0.037192009,4,1,1,0
Renault Duster 85PS Diesel RxL,0.75,385000,0.099180757,1,1,1,2
Skoda Rapid 1.6 MPI Elegance,0.714285714,350000,0.111578506,4,1,1,0
Maruti 800 Std BSIII,0.392857143,60000,0.061987508,4,1,1,0
Hyundai Santro Xing GLS,0.714285714,300000,0.061987508,4,1,1,0
Hyundai i20 1.4 CRDi Asta,0.714285714,400000,0.086783007,1,1,1,0
Ford Ecosport 1.5 DV5 MT Titanium,0.785714286,550000,0.136374005,1,1,1,0
Nissan Sunny XL,0.714285714,300000,0.099180757,4,1,1,2
Maruti Swift VDI,0.714285714,250000,0.193403653,1,1,1,0
Toyota Innova 2.5 GX 7 STR,0.714285714,800000,0.223158252,1,1,1,0
Maruti Eeco 5 Seater AC BSIV,0.928571429,300000,0.030993134,4,1,1,0
Maruti Alto LX,0.428571429,80000,0.148771755,4,1,1,0
Mahindra Scorpio S5 BSIV,1,1200000,0.013636285,1,1,1,0
Renault KWID AMT,0.892857143,355000,0.049589758,4,1,0,0
Maruti Swift Dzire VDI,0.821428571,520000,0.061987508,1,1,1,0
Hyundai Verna 1.6 CRDI,0.714285714,500000,0.032232909,1,1,1,0
Maruti Alto LXi,0.571428571,114999,0.037192009,4,1,1,0
Toyota Fortuner 4x2 Manual,0.785714286,1800000,0.061987508,1,1,1,0
Mahindra TUV 300 T6 Plus,0.928571429,800000,0.024794259,1,1,1,0
Maruti Alto LXi BSIII,0.571428571,105000,0.037192009,4,1,1,2
Maruti Alto LXi,0.678571429,135000,0.096701207,4,1,1,0
Maruti Wagon R VXI BS IV,0.678571429,170000,0.049589758,4,1,1,2
Hyundai Verna 1.6 SX VTVT,0.785714286,550000,0.123976256,4,1,1,0
Honda City 1.5 V MT,0.607142857,250000,0.086783007,4,1,1,4
Hyundai Elantra CRDi SX,0.785714286,650000,0.037192009,1,1,1,2
